,SubjectID,StimulusType,response,RT
332,8004,1,1,372
333,8004,1,1,370
334,8004,1,1,372
335,8004,0,0,0
336,8004,1,1,320
337,8004,1,1,322
338,8004,1,1,321
339,8004,1,1,285
340,8004,1,1,338
341,8004,1,1,319
342,8004,1,1,337
343,8004,1,1,339
344,8004,1,1,288
345,8004,0,0,0
346,8004,1,1,320
347,8004,0,0,0
348,8004,1,1,322
349,8004,1,0,0
350,8004,1,1,337
351,8004,1,1,353
352,8004,1,1,354
353,8004,1,1,305
354,8004,1,1,290
355,8004,1,1,304
356,8004,1,1,321
357,8004,0,0,0
358,8004,1,1,337
359,8004,1,1,371
360,8004,1,1,355
361,8004,1,1,321
362,8004,1,1,321
363,8004,1,1,318
364,8004,0,0,0
365,8004,1,1,356
366,8004,1,1,306
367,8004,0,0,0
368,8004,1,1,305
369,8004,1,1,305
370,8004,1,1,305
371,8004,1,1,288
372,8004,1,1,304
373,8004,0,1,304
374,8004,1,1,370
375,8004,1,1,352
376,8004,1,1,337
377,8004,1,1,390
378,8004,1,1,321
379,8004,1,1,338
380,8004,1,1,404
381,8004,1,1,352
382,8004,1,1,337
383,8004,1,1,370
384,8004,1,1,388
385,8004,1,1,355
386,8004,0,1,339
387,8004,1,1,339
388,8004,0,0,0
389,8004,0,0,0
390,8004,1,1,354
391,8004,1,1,390
392,8004,1,1,373
393,8004,0,0,0
394,8004,0,0,0
395,8004,0,0,0
396,8004,1,1,436
397,8004,1,1,321
398,8004,1,1,355
399,8004,1,1,370
400,8005,1,1,342
401,8005,1,1,304
402,8005,1,1,337
403,8005,0,0,0
404,8005,1,1,269
405,8005,1,1,354
406,8005,1,1,340
407,8005,0,1,305
408,8005,1,1,289
409,8005,1,1,354
410,8005,1,1,372
411,8005,1,1,286
412,8005,1,1,352
413,8005,0,0,0
414,8005,1,1,372
415,8005,1,1,287
416,8005,0,1,306
417,8005,1,1,286
418,8005,1,1,338
419,8005,1,1,322
420,8005,1,1,355
421,8005,1,1,388
422,8005,1,1,327
423,8005,1,1,321
424,8005,1,1,373
425,8005,1,1,319
426,8005,0,0,0
427,8005,0,1,287
428,8005,1,1,370
429,8005,1,1,340
430,8005,1,1,286
431,8005,0,1,272
432,8005,0,0,0
433,8005,1,1,338
434,8005,1,1,303
435,8005,1,1,290
436,8005,1,1,288
437,8005,1,1,354
438,8005,1,1,284
439,8005,1,1,303
440,8005,1,1,335
441,8005,1,1,353
442,8005,1,1,354
443,8005,1,1,287
444,8005,1,1,269
445,8005,1,1,273
446,8005,1,1,322
447,8005,1,1,289
448,8005,0,0,0
449,8005,0,0,0
450,8005,0,0,0
